quibble	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
quibbles	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
quitter	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rabid	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
racism	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
racist	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
racists	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
racy	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
radical	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
radicalization	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
radically	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
radicals	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rage	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ragged	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
raging	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rail	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
raked	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rampage	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rampant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ramshackle	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rancor	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
randomly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rankle	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ranted	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ranting	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rantingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rants	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rape	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
raped	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
raping	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rascal	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rascals	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rash	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rattle	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rattled	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rattles	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ravage	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
raving	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reactionary	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rebellious	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rebuff	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rebuke	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recalcitrant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recession	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recessionary	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reckless	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recklessly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recklessness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recoil	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
recourses	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
redundancy	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
redundant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refusal	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refuse	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refused	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refuses	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refusing	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refutation	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refute	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refuted	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refutes	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
refuting	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regress	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regression	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regressive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regret	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regreted	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regretful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regretfully	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regrets	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regrettable	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regrettably	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
regretted	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reject	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rejected	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rejecting	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rejection	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rejects	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
relapse	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
relentless	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
relentlessly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
relentlessness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reluctance	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reluctant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reluctantly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorse	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorseful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorsefully	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorseless	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorselessly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
remorselessness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
renounce	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
renunciation	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repel	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repetitive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprehensible	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprehensibly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprehension	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprehensive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repress	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repression	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repressive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprimand	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reproach	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reproachful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprove	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reprovingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repudiate	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repudiation	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repugn	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repugnance	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repugnant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repugnantly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulse	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulsed	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulsing	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulsive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulsively	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
repulsiveness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resent	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resentful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resentment	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resignation	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resigned	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resistance	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restless	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restlessness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restrict	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restricted	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restriction	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
restrictive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
resurgent	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retaliate	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retaliatory	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retard	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retarded	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retardedness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retards	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reticent	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retract	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retreat	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
retreated	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revenge	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revengeful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revengefully	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revert	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revile	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
reviled	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revoke	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revolt	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revolting	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revoltingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revulsion	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
revulsive	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rhapsodize	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rhetoric	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rhetorical	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ricer	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ridicule	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ridicules	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ridiculous	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ridiculously	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rife	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rift	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rifts	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rigid	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rigidity	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rigidness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rile	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
riled	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rip	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rip-off	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ripoff	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ripped	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
risk	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
risks	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
risky	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rival	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rivalry	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
roadblocks	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rocky	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rogue	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rollercoaster	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rot	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rotten	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rough	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rremediable	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rubbish	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rude	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rue	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruffian	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruffle	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruin	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruined	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruining	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruinous	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruins	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rumbling	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rumor	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rumors	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rumours	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rumple	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
run-down	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
runaway	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rupture	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rust	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rusts	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rusty	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
rut	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruthless	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruthlessly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruthlessness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
ruts	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sabotage	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sack	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sacrificed	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sad	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sadden	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sadly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sadness	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sag	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sagged	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sagging	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
saggy	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sags	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
salacious	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sanctimonious	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sap	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sarcasm	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sarcastic	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sarcastically	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sardonic	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sardonically	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sass	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
satirical	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
satirize	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
savage	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
savaged	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
savagery	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
savages	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scaly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scam	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scams	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandal	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandalize	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandalized	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandalous	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandalously	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandals	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandel	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scandels	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scant	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scapegoat	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scar	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarce	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarcely	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarcity	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scare	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scared	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarier	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scariest	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarily	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scarred	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scars	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scary	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scathing	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scathingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
sceptical	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scoff	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scoffingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scold	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scolded	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scolding	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scoldingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scorching	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scorchingly	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scorn	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scornful	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scornfully	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scoundrel	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scourge	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scowl	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scramble	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scrambled	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scrambles	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scrambling	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scrap	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scratch	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scratched	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scratches	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scratchy	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scream	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
screech	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
screw-up	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
screwed	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
screwed-up	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
screwy	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scuff	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scuffs	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
scum	-2.5	0.67082	[-3, -2, -4, -3, -2, -2, -3, -2, -2, -2]
